sales_type,category,order_id,order_created_date,order_month,user_id,fitso_user_id,source,pack_id,pack_name,membership_service_id,revenue_type,mrp,price,instant_discount,fitcash,platform_fee,total_amount_payable,fitcash_refunded,total_refund,gmv,max_payment_channel,selected_payment_mode,group_order_payment_channel,group_order_payment_mode,is_gift_card_used,gift_card_amount,final_center_name,final_center_service_id,fin_cen_type,fin_cen_city,fin_cen_state,fin_cen_ownership_type,purchase_center_name,purchase_center_service_id,pur_cen_type,pur_cen_city,pur_cen_state,attribution_status,attribution_date,attributed_centername,attributed_centerservice_id,payment_gateway,pg_method,method_detail,pg_charges,juspay_charges,is_ppc,gst_base_amt,gst%,gst_amt,cgst,sgst,pfgst_base,pfgst%,pfgst_amt,sellerdetails_gstinno,sellerdetails_sellerid,sellerdetails_name,invoice_no,extrachargeinvoiceid,subscription_id,purchase_token,test_flag,bill_details,Remarks
Atcenter Fitness(Elite & Pro & LUX),ELITE,4088046464,"March 31, 2026","March 1, 2026",106187451,,CUREFIT_APP,CULTPACK_WYaF4Z,12 Month cultpass ELITE,"9,08,83,676",Credit,"45,550","14,660",,0,140,"14,800",,,"14,800",JUSPAY_RP,DEBIT_OR_CREDIT_CARD,JUSPAY_RP,DEBIT_OR_CREDIT_CARD,0,,Cult Gym Sarjapur - Dommasandra,1969,GYM,Bangalore,,FOFO,Cult Sarjapur - Dommasandra(Sompura),1970,GX,Bangalore,,Attributed,"April 30, 2026, 5:30 AM",Cult Gym Sarjapur - Dommasandra,1969,CASHFREE,CREDIT CARD,Credit Trns,256.04,16.28,0,"13,961.9",5,698.1,349.05,349.05,118.64,18,21.36,29AAGCC6845A1ZP,SELLER_CFS_KARNATAKA,Curefit Services Private Limited,0038549559,0000821780,,,,,
Atcenter Fitness(Elite & Pro & LUX),ELITE,4088915258,"March 31, 2026","March 1, 2026",26045677,,CUREFIT_APP,CULTPACK_WYaF4Z,12 Month cultpass ELITE,"9,08,92,011",Credit,"45,550","14,660",,0,140,"14,800",,,"14,800",JUSPAY_RP,DEBIT_OR_CREDIT_CARD,JUSPAY_RP,DEBIT_OR_CREDIT_CARD,0,,Cult Gym Sarjapur - Dommasandra,1969,GYM,Bangalore,,FOFO,Cult Sarjapur - Dommasandra(Sompura),1970,GX,Bangalore,,Attributed,"August 16, 2026, 5:30 AM",Cult Gym Sarjapur - Dommasandra,1969,HDFC,CREDIT CARD,Credit Trns,177.6,16.28,0,"13,961.9",5,698.1,349.05,349.05,118.64,18,21.36,29AAGCC6845A1ZP,SELLER_CFS_KARNATAKA,Curefit Services Private Limited,0038556573,0000827402,,,,,
Atcenter Fitness(Elite & Pro & LUX),ELITE,4088306064,"March 31, 2026","March 1, 2026",106046513,,CUREFIT_APP,CULTPACK_zJsS4k,3 Month cultpass ELITE,"9,08,86,168",Credit,"17,550","8,619",,0,81,"8,700",,,"8,700",JUSPAY_RP,DEBIT_OR_CREDIT_CARD,JUSPAY_RP,DEBIT_OR_CREDIT_CARD,0,,Cult Gym Somajiguda (Rajbhavan Road) - Hybrid,3494,GYM,Hyderabad,TELANGANA,FOFO,Cult Banjara Hills Road No. 2(Banjara Hills),2429,GX,Hyderabad,TELANGANA,Attributed,"April 6, 2026, 12:00 AM",Cult Gym Somajiguda (Rajbhavan Road) - Hybrid,3494,CASHFREE,CREDIT CARD,Credit Trns,150.51,9.57,0,"8,208.57",5,410.43,205.21,205.21,68.64,18,12.36,36AAGCC6845A1ZU,SELLER_CULT_HYD_2,Curefit Services Private Limited,0038551513,0000823231,,,,,
Fitso Sales Dump (Cult Play),PLAY,4088795535,"March 31, 2026","March 1, 2026",20433558,10224527,CUREFIT,PLAYPACKNEW21791,Swim | Hyderabad Cult Dummy Sport Pack | 12 month,,Credit,"42,990","11,975","1,075",0,140,"12,115.22",,,"12,115.22",JUSPAY_RP,EMI,JUSPAY_RP,EMI,0,,Fitso Madhapur Pearl,946,SPORTS,Hyderabad,Telangana,COCO,Fitso Madhapur Pearl,946,,,Telangana,,,,,PINELABS_ONLINE,EMI Credit Card,Credit Trns,,13.33,0,"10,148.49",18,"1,826.73",913.36,913.36,118.64,18,21.36,36AADCJ5540N1Z9,SELLER_PLAY_JOGO_TELANGANA,Jogo Technologies Pvt Ltd,0038555685,0000826666,263428,,,,
Atcenter Fitness(Elite & Pro & LUX),ELITE,4087663866,"March 31, 2026","March 1, 2026",100835107,,CUREFIT_APP,CULTPACK_klEm7Z,12 Month cultpass ELITE,"9,08,79,139",Credit,"45,550","16,490",760,0,140,"16,630.14",,,"17,390.14",JUSPAY_RP,EMI,JUSPAY_RP,EMI,0,,"Cult Thane, Ghodbunder Road",114,GX,Navi_Mum_And_Thane,Maharashtra,COCO,"Cult Thane, Ghodbunder Road(Thane West)",114,GX,Navi_Mum_And_Thane,Maharashtra,Not_Yet_Attributed,,"Cult Thane, Ghodbunder Road",114,HDFC,EMI Credit Card,Others,224.51,18.29,0,"15,704.9",5,785.24,392.62,392.62,118.64,18,21.36,27AAGCC6845A1ZT,SELLER_CULT_BOM_2,CureFit Services Private Limited,0038546960,0000819908,,,,,
Atcenter Fitness(Elite & Pro & LUX),PRO,4088816781,"March 31, 2026","March 1, 2026",106184477,,CUREFIT_APP,GYMFIT_CtqrTn,12 Months cultpass PRO,"9,08,91,169",Credit,"19,990","9,400",,0,140,"9,540",,,"9,540",JUSPAY_RP,UPI,JUSPAY_RP,UPI,0,,Changeover Fitness Studio,64,GYM,Bangalore,Karnataka,MARKETPLACE,cult neo gym Nagarbhavi(Nagarbhavi),2829,GYM,Bangalore,,Attributed,"April 11, 2026, 12:00 AM",Changeover Fitness Studio,64,HDFC,UPI,Trns > 2K,0,10.49,0,"8,952.38",5,447.62,223.81,223.81,118.64,18,21.36,29AAGCC6845A1ZP,SELLER_CFS_KARNATAKA,Curefit Services Private Limited,0038555811,0000826778,,,,,
Atcenter Fitness(Elite & Pro & LUX),ELITE,4088214493,"March 31, 2026","March 1, 2026",9670474,,CUREFIT_APP,CULTPACK_ncU1Dg,12 Month cultpass ELITE,"9,08,85,284",Credit,"45,550","14,610",,0,140,"14,750",,,"14,750",JUSPAY_RP,DEBIT_OR_CREDIT_CARD,JUSPAY_RP,DEBIT_OR_CREDIT_CARD,0,,Cult Gym Puppalaguda,1999,GYM,Hyderabad,TELANGANA,COCO,Cult Puppalaguda(Puppalaguda),2008,GX,Hyderabad,TELANGANA,Attributed,"March 31, 2026, 5:30 AM",Cult Gym Puppalaguda,1999,CASHFREE,DEBIT CARD (ANY OTHER),Trns > 2K,118,16.23,0,"13,914.29",5,695.71,347.86,347.86,118.64,18,21.36,36AAGCC6845A1ZU,SELLER_CULT_HYD_2,Curefit Services Private Limited,0038550727,0000822639,,,,,
Fitso Sales Dump (Cult Play),PLAY,4088291069,"March 31, 2026","March 1, 2026",100542962,16601783,CUREFIT,PLAYPACKNEW38676,Swim | Bangalore Cult Dummy Sport Pack | 12 month,,Credit,"42,990","13,650",,0,140,"13,790",,,"13,790",JUSPAY_RP,UPI,JUSPAY_RP,UPI,0,,Cult Harlur Swimming,2346,SPORTS,Bangalore,,COCO,Cult Harlur Swimming,2346,,,,,,,,CASHFREE,UPI,Trns > 2K,1.38,15.17,0,"11,567.8",18,"2,082.2","1,041.1","1,041.1",118.64,18,21.36,29AADCJ5540N1Z4,SELLER_PLAY_JOGO_KARNATAKA,Jogo Technologies Pvt Ltd,0038551359,0000823113,263212,,,,
Atcenter Fitness(Elite & Pro & LUX),ELITE,4087714778,"March 31, 2026","March 1, 2026",81481399,,CUREFIT_APP,CULTPACK_tdGaMs,Transferred Pack,"9,08,79,550",Credit,153,153,,0,,153,,,153,JUSPAY_RP,UPI,JUSPAY_RP,UPI,0,,"Cult MG Road, Mangalore",391,GX,Mangalore,Karnataka,FOFO,"Cult MG Road, Mangalore(MG Road)",391,GX,Mangalore,Karnataka,Curefit_Attributed,"March 31, 2026, 10:00 AM","Cult Gym Srinivasapura, RR Nagar",1635,CASHFREE,UPI,Trns < 2K,0.02,0.17,0,145.71,5,7.29,3.64,3.64,,,,29AAGCC6845A1ZP,SELLER_CFS_KARNATAKA,Curefit Services Private Limited,0038547363,,,,,,
Atcenter Fitness(Elite & Pro & LUX),ELITE,4089485833,"March 31, 2026","March 1, 2026",15374759,,CUREFIT_APP,CULTPACK_WYaF4Z,12 Month cultpass ELITE,"9,08,97,041",Credit,"45,550","14,698",612,0,140,"14,838.25",,,"15,450.25",JUSPAY_RP,EMI,JUSPAY_RP,EMI,0,,Cult Nagavara - Manyata Tech Park,272,GX,Bangalore,Karnataka,COCO,Cult Nagavara - Manyata Tech Park(Nagavara),272,GX,Bangalore,Karnataka,Curefit_Attributed,"April 18, 2026, 12:00 AM",cure.fit GX Bangalore,2153,PAYU,EMI Credit Card,Credit Trns,252.25,16.32,0,"13,998.33",5,699.92,349.96,349.96,118.64,18,21.36,29AAGCC6845A1ZP,SELLER_CFS_KARNATAKA,Curefit Services Private Limited,0038560171,0000830471,,,,,
Atcenter Fitness(Elite & Pro & LUX),ELITE,4088469052,"March 31, 2026","March 1, 2026",101451224,,GYMFIT_PARTNER,CULTPACK_ncU1Dg,12 Month cultpass ELITE,"9,08,87,847",Credit,"45,550","14,660",,0,140,"14,800",,,"14,800",PAYTM_POS,POS,PAYTM_POS,POS,0,,Cult Gym Moosapet,3542,GYM,Hyderabad,TELANGANA,FOFO,Cult Gym Moosapet(Moosapet),3542,GYM,Hyderabad,TELANGANA,Attributed,"May 1, 2026, 5:30 AM",Cult Gym Moosapet,3542,PAYTM_POS,UPI,Trns > 2K,0,,0,"13,961.9",5,698.1,349.05,349.05,118.64,18,21.36,36AAGCC6845A1ZU,SELLER_CULT_HYD_2,Curefit Services Private Limited,0038552900,0000824317,,,,,
Atcenter Fitness(Elite & Pro & LUX),ELITE,4088353456,"March 31, 2026","March 1, 2026",104792060,,CUREFIT_NEW_WEBSITE,CULTPACK_ncU1Dg,12 Month cultpass ELITE,"9,08,86,657",Credit,"45,550","14,660",,0,140,"14,800",,,"14,800",JUSPAY_RP,DEBIT_OR_CREDIT_CARD,JUSPAY_RP,DEBIT_OR_CREDIT_CARD,0,,Cult Gym Champapet,3780,GYM,Hyderabad,TELANGANA,FOFO,Cult Champapet(Champapet),3847,GX,Hyderabad,TELANGANA,Attributed,"April 1, 2026, 5:30 AM",Cult Gym Champapet,3780,HDFC,CREDIT CARD,Credit Trns,177.6,16.28,0,"13,961.9",5,698.1,349.05,349.05,118.64,18,21.36,36AAGCC5859A1ZQ,SELLER_CULT_HYD,Cultfit Healthcare Private Limited,0038551923,0000823547,,,,,
Atcenter Fitness(Elite & Pro & LUX),ELITE,4089322174,"March 31, 2026","March 1, 2026",106164402,,CUREFIT_APP,CULTPACK_ncU1Dg,12 Month cultpass ELITE,"9,08,95,384",Credit,"45,550","14,660",,0,140,"14,800",,,"14,800",JUSPAY_RP,DEBIT_OR_CREDIT_CARD,JUSPAY_RP,DEBIT_OR_CREDIT_CARD,0,,Fitmax (Madhapur),1033,GYM,Hyderabad,Telangana,MARKETPLACE,Fitmax (Madhapur)(Madhapur),1033,GYM,Hyderabad,Telangana,Attributed,"April 4, 2026, 5:30 AM",Fitmax (Madhapur),1033,HDFC,CREDIT CARD,Credit Trns,177.6,16.28,0,"13,961.9",5,698.1,349.05,349.05,118.64,18,21.36,36AAGCC5859A1ZQ,SELLER_CULT_HYD,Cultfit Healthcare Private Limited,0038559240,0000829673,,,,,
GYM PT Pipeline,GYMFIT_PT,4087956320,"March 31, 2026","March 1, 2026",105221474,,GYMFIT_PARTNER,GYMPT33714,Level 4 Personal Training - 12 Sessions,,Credit,"25,200","23,940",,0,,"23,940",,,"23,940",MANUAL,MANUAL,MANUAL,MANUAL,0,,Reset Bandra,3518,GYM,Mumbai,,COCO,Reset Bandra,3518,,,,,,,,CASH,CASH,CASH,,,0,"22,800",5,"1,140",570,570,,,,27AAGCC5859A1ZP,SELLER_CULT_BOM,Cultfit Healthcare Private Limited,0038548933,,,,,,
GYM PT Pipeline,GYMFIT_PT,4088886729,"March 31, 2026","March 1, 2026",105946999,,GYMFIT_PARTNER,GYMPT33694,Level 1 Personal Training - 1 Sessions,,Credit,"1,260","1,260",,0,,"1,260",,,"1,260",MANUAL,MANUAL,MANUAL,MANUAL,0,,Reset Bandra,3518,GYM,Mumbai,,COCO,Reset Bandra,3518,,,,,,,,CASH,CASH,CASH,,,0,"1,200",5,60,30,30,,,,27AAGCC5859A1ZP,SELLER_CULT_BOM,Cultfit Healthcare Private Limited,0038556387,,,,,,
Atcenter Fitness(Elite & Pro & LUX),ELITE,4088532423,"March 31, 2026","March 1, 2026",100226445,,GYMFIT_PARTNER,CULTPACK_ro7B7x,12 Month cultpass ELITE,"9,08,88,450",Credit,"58,150","18,200",,0,140,"18,340",,,"18,340",PAYTM_POS,POS,PAYTM_POS,POS,0,,Cult Gym Green Park,3148,GYM,Gurgaon,,COCO,Cult Gym Green Park(Hauz Khas),3148,GYM,Gurgaon,,Attributed,"April 5, 2026, 5:30 AM",Cult Gym Green Park,3148,PAYTM_POS,UPI,Trns > 2K,0,,0,"17,333.33",5,866.67,433.33,433.33,118.64,18,21.36,07AAGCC6845A1ZV,SELLER_CULT_CFS_DELHI,Curefit Services Private Limited,0038553407,0000824730,,,,,
Atcenter Fitness(Elite & Pro & LUX),ELITE,4088751888,"March 31, 2026","March 1, 2026",85191132,,CUREFIT_APP,CULTPACK_ncU1Dg,12 Month cultpass ELITE,"9,08,90,597",Credit,"45,550","13,619","1,690",0,140,"13,759.75",,,"15,449.75",JUSPAY_RP,EMI,JUSPAY_RP,EMI,0,,Fitmax,470,GYM,Hyderabad,Telangana,MARKETPLACE,Fitmax(Madinaguda),470,GYM,Hyderabad,Telangana,Attributed,"April 1, 2026, 5:30 AM",Fitmax,470,HDFC,EMI Credit Card,HDFC,165.12,15.14,0,"12,971.19",5,648.56,324.28,324.28,118.64,18,21.36,36AAGCC5859A1ZQ,SELLER_CULT_HYD,Cultfit Healthcare Private Limited,0038555321,0000826326,,,,,
Atcenter Fitness(Elite & Pro & LUX),ELITE,4087534981,"March 31, 2026","March 1, 2026",105839512,,CUREFIT_APP,CULTPACK_ncU1Dg,12 Month cultpass ELITE,"9,08,78,122",Credit,"45,550","14,660",,0,140,"14,800",,,"14,800",JUSPAY_RP,UPI,JUSPAY_RP,UPI,0,,Cult Gym Manikonda,869,GYM,Hyderabad,Telangana,COCO,Cult Manikonda(Manikonda),871,GX,Hyderabad,Telangana,Attributed,"April 11, 2026, 12:00 AM",Cult Gym Manikonda,869,CASHFREE,UPI,Trns > 2K,1.48,16.28,0,"13,961.9",5,698.1,349.05,349.05,118.64,18,21.36,36AAGCC6845A1ZU,SELLER_CULT_HYD_2,Curefit Services Private Limited,0038546040,0000819346,,,,,
Atcenter Fitness(Elite & Pro & LUX),ELITE,4089257016,"March 31, 2026","March 1, 2026",19998580,,CUREFIT_APP,CULTPACK_ncU1Dg,12 Month cultpass ELITE,"9,08,94,710",Credit,"45,550","13,619","1,690",0,140,"13,759.75",,,"15,449.75",JUSPAY_RP,EMI,JUSPAY_RP,EMI,0,,Cult SR Nagar(Deprecated),288,GX,Hyderabad,Telangana,COCO,Cult Erragadda(Moosapet),3040,GX,Hyderabad,,Not_Yet_Attributed,,Cult Erragadda,3040,HDFC,EMI Credit Card,HDFC,165.12,15.14,0,"12,971.19",5,648.56,324.28,324.28,118.64,18,21.36,36AAGCC6845A1ZU,SELLER_CULT_HYD_2,Curefit Services Private Limited,0038558849,0000829345,,,,,
Atcenter Fitness(Elite & Pro & LUX),LUX,4088509705,"March 31, 2026","March 1, 2026",105221514,,GYMFIT_PARTNER,LUXPACK_YsW04f,3 Years,"9,08,88,183",Credit,"1,99,999","1,29,999",,0,,"1,29,999",,,"1,29,999",MANUAL,MANUAL,MANUAL,MANUAL,0,,Reset Bandra,3518,GYM,Mumbai,,COCO,Reset Bandra,3518,GYM,Mumbai,,Attributed,"March 31, 2026, 12:00 AM",Reset Bandra,3518,CASH,CASH,CASH,,,0,"1,23,808.57",5,"6,190.43","3,095.21","3,095.21",,,,27AAGCC5859A1ZP,SELLER_CULT_BOM,Cultfit Healthcare Private Limited,0038553199,,,,,,
Atcenter Fitness(Elite & Pro & LUX),ELITE,4088343198,"March 31, 2026","March 1, 2026",95989162,,GYMFIT_PARTNER,CULTPACK_ncU1Dg,12 Month cultpass ELITE,"9,08,86,523",Credit,"45,550","14,660",,0,140,"14,800",,,"14,800",PAYTM_POS,POS,PAYTM_POS,POS,0,,Cult Gym RC Puram - Hybrid,3559,GYM,Hyderabad,TELANGANA,FOFO,Cult Gym RC Puram - Hybrid(Ramchandrapuram),3559,GYM,Hyderabad,TELANGANA,Attributed,"April 1, 2026, 5:30 AM",Cult Gym RC Puram - Hybrid,3559,PAYTM_POS,UPI,Trns > 2K,0,,0,"13,961.9",5,698.1,349.05,349.05,118.64,18,21.36,36AAGCC6845A1ZU,SELLER_CULT_HYD_2,Curefit Services Private Limited,0038551810,0000823450,,,,,
Atcenter Fitness(Elite & Pro & LUX),PRO,4088506158,"March 31, 2026","March 1, 2026",106197746,,GYMFIT_PARTNER,GYMFIT_rbPHQa,12 Months cultpass PRO,"9,08,88,169",Credit,"23,990","11,200",,0,140,"11,340",,,"11,340",PAYTM_POS,POS,PAYTM_POS,POS,0,,Cult Neo Gym - Dairy Farm,3567,GYM,Hyderabad,TELANGANA,FOFO,Cult Neo Gym - Dairy Farm(Dairy Farm),3567,GYM,Hyderabad,TELANGANA,Attributed,"April 1, 2026, 12:00 AM",Cult Neo Gym - Dairy Farm,3567,PAYTM_POS,UPI,Trns > 2K,0,,0,"10,666.67",5,533.33,266.67,266.67,118.64,18,21.36,36AAGCC5859A1ZQ,SELLER_CULT_HYD,Cultfit Healthcare Private Limited,0038553184,0000824539,,,,,
Atcenter Fitness(Elite & Pro & LUX),ELITE,4087564024,"March 31, 2026","March 1, 2026",92950303,,CUREFIT_APP,CULTPACK_WYaF4Z,12 Month cultpass ELITE,"9,08,78,285",Credit,"45,550","15,310",,0,140,"15,450",,,"15,450",JUSPAY_RP,DEBIT_OR_CREDIT_CARD,JUSPAY_RP,DEBIT_OR_CREDIT_CARD,0,,Cult Gym Murugeshpalya,3035,GYM,Bangalore,,FOFO,Cult Murugeshpalya(Murgeshpalya),3036,GX,Bangalore,,Attributed,"April 8, 2026, 12:00 AM",Cult Gym Murugeshpalya,3035,PINELABS_ONLINE,CREDIT CARD,Credit Trns,,17,0,"14,580.95",5,729.05,364.52,364.52,118.64,18,21.36,29AAGCC6845A1ZP,SELLER_CFS_KARNATAKA,Curefit Services Private Limited,0038546142,0000819392,,,,,
Atcenter Fitness(Elite & Pro & LUX),ELITE,4088219808,"March 31, 2026","March 1, 2026",140551,,CUREFIT_APP,CULTWORKOUT374,adidas strength+,,Credit,400,400,,0,,400,,,400,JUSPAY_RP,UPI,JUSPAY_RP,UPI,0,,Cult Indiranagar 6th Main(Indiranagar),1074,GX,Bangalore,Karnataka,COCO,Cult Indiranagar 6th Main(Indiranagar),1074,,,Karnataka,Not_Yet_Attributed,,,,CASHFREE,UPI,Trns < 2K,0.04,0.44,1,380.95,5,19.05,9.52,9.52,,,,29AAGCC6845A1ZP,SELLER_CFS_KARNATAKA,Curefit Services Private Limited,0038550769,,,,,,
Atcenter Fitness(Elite & Pro & LUX),ELITE,4088699144,"March 31, 2026","March 1, 2026",106198361,,CUREFIT_APP,CULTPACK_ncU1Dg,12 Month cultpass ELITE,"9,08,89,942",Credit,"45,550","13,619","1,690",0,140,"13,759.75",,,"15,449.75",JUSPAY_RP,EMI,JUSPAY_RP,EMI,0,,Cult Gym Moosapet,3542,GYM,Hyderabad,TELANGANA,FOFO,Cult Moosapet(Moosapet),3544,GX,Hyderabad,TELANGANA,Attributed,"April 6, 2026, 12:00 AM",Cult Gym Moosapet,3542,HDFC,EMI Credit Card,HDFC,165.12,15.14,0,"12,971.19",5,648.56,324.28,324.28,118.64,18,21.36,36AAGCC6845A1ZU,SELLER_CULT_HYD_2,Curefit Services Private Limited,0038554718,0000825784,,,,,
Atcenter Fitness(Elite & Pro & LUX),ELITE,4088356966,"March 31, 2026","March 1, 2026",82729019,,CUREFIT_APP,CULTPACK_8832jA,Upgraded Pack,"9,08,86,791",Credit,"4,466","4,466",,0,,"4,466",,,"4,466",JUSPAY_RP,DEBIT_OR_CREDIT_CARD,JUSPAY_RP,DEBIT_OR_CREDIT_CARD,0,,Cult Indiranagar,115,GX,Bangalore,Karnataka,COCO,Cult Indiranagar (Indiranagar),115,GX,Bangalore,Karnataka,Curefit_Attributed,"March 31, 2026, 5:30 AM",Cult Gym Indiranagar 6th Main,1071,HDFC,CREDIT CARD,Credit Trns,53.59,4.91,0,"4,253.33",5,212.67,106.33,106.33,,,,29AAGCC6845A1ZP,SELLER_CFS_KARNATAKA,Curefit Services Private Limited,0038551932,,,,,,
Atcenter Fitness(Elite & Pro & LUX),ELITE,4087675446,"March 31, 2026","March 1, 2026",152346,,CUREFIT_APP,CULTPACK_WYaF4Z,12 Month cultpass ELITE,"9,08,79,211",Credit,"45,550","14,660",,0,140,"14,800",,,"14,800",JUSPAY_RP,DEBIT_OR_CREDIT_CARD,JUSPAY_RP,DEBIT_OR_CREDIT_CARD,0,,"Cult Gym Banashankari 2nd Stage, Siddanna Layout",2754,GYM,Bangalore,,COCO,"Cult Banashankari 2nd Stage, Siddanna Layout(Banashankari)",2755,GX,Bangalore,,Attributed,"April 20, 2026, 12:00 AM","Cult Gym Banashankari 2nd Stage, Siddanna Layout",2754,PINELABS_ONLINE,CREDIT CARD,Credit Trns,,16.28,0,"13,961.9",5,698.1,349.05,349.05,118.64,18,21.36,29AAGCC6845A1ZP,SELLER_CFS_KARNATAKA,Curefit Services Private Limited,0038547028,0000819953,,,,,
Atcenter Fitness(Elite & Pro & LUX),PRO,4088051663,"March 31, 2026","March 1, 2026",1656358,,GYMFIT_PARTNER,GYMFIT_CtqrTn,12 Months cultpass PRO,"9,08,83,712",Credit,"19,990","9,400",,0,140,"9,540",,,"9,540",PAYTM_POS,POS,PAYTM_POS,POS,0,,Perfect Fitness (Bilekhalli),2806,GYM,Bangalore,,MARKETPLACE,Perfect Fitness (Bilekhalli)(Bilekahalli),2806,GYM,Bangalore,,Attributed,"April 30, 2026, 12:00 AM",Perfect Fitness (Bilekhalli),2806,PAYTM_POS,UPI,Trns > 2K,0,,0,"8,952.38",5,447.62,223.81,223.81,118.64,18,21.36,29AAGCC5859A1ZL,SELLER_CULT_HEALTHCARE_KARNATAKA,Cultfit Healthcare Private Limited,0038549587,0000821798,,,,,
Atcenter Fitness(Elite & Pro & LUX),LUX,4088909910,"March 31, 2026","March 1, 2026",106200826,,GYMFIT_PARTNER,LUXPACK_PgyXCf,12 Months,"9,08,91,940",Credit,"74,999","60,000",,0,,"60,000",,,"60,000",MANUAL,MANUAL,MANUAL,MANUAL,0,,Reset Bandra,3518,GYM,Mumbai,,COCO,Reset Bandra,3518,GYM,Mumbai,,Attributed,"March 31, 2026, 12:00 AM",Reset Bandra,3518,CASH,CASH,CASH,,,0,"57,142.86",5,"2,857.14","1,428.57","1,428.57",,,,27AAGCC5859A1ZP,SELLER_CULT_BOM,Cultfit Healthcare Private Limited,0038556445,,,,,,
Atcenter Fitness(Elite & Pro & LUX),ELITE,4088896988,"March 31, 2026","March 1, 2026",14392999,,CUREFIT_APP,CULTPACK_sWoOGk,12 Months cultpass Select,"9,08,91,878",Credit,"56,000","15,700",,0,140,"15,840",,,"15,840",JUSPAY_RP,DEBIT_OR_CREDIT_CARD,JUSPAY_RP,DEBIT_OR_CREDIT_CARD,0,,"Cult Gym City Center 150, Noida",3175,GYM,Gurgaon,UTTAR PRADESH,FOFO,"Cult City Center 150, Noida(Sector 150, Noida)",3176,GX,Gurgaon,UTTAR PRADESH,Attributed,"April 30, 2026, 5:30 AM","Cult Gym City Center 150, Noida",3175,CASHFREE,CREDIT CARD,Credit Trns,274.03,17.42,0,"14,952.38",5,747.62,373.81,373.81,118.64,18,21.36,09AAGCC6845A1ZR,SELLER_CULT_NOI_2,Curefit Services Private Limited,0038556392,0000827251,,,,,
Atcenter Fitness(Elite & Pro & LUX),ELITE,4087642823,"March 31, 2026","March 1, 2026",7990984,,GYMFIT_PARTNER,CULTPACK_ro7B7x,12 Month cultpass ELITE,"9,08,78,912",Credit,"58,150","18,200",,0,140,"18,340",,,"18,340",PAYTM_POS,POS,PAYTM_POS,POS,0,,"Cult Gym 65th Avenue, Gurgaon",2896,GYM,Gurgaon,HARYANA,FOFO,"Cult Gym 65th Avenue, Gurgaon(Sector 65)",2896,GYM,Gurgaon,HARYANA,Attributed,"April 1, 2026, 5:30 AM","Cult Gym 65th Avenue, Gurgaon",2896,PAYTM_POS,UPI,Trns > 2K,0,,0,"17,333.33",5,866.67,433.33,433.33,118.64,18,21.36,06AAGCC6845A1ZX,SELLER_CULT_CFS_GGN,Curefit Services Private Limited,0038546753,0000819764,,,,,
GYM PT Pipeline,GYMFIT_PT,4087583976,"March 31, 2026","March 1, 2026",27085363,,GYMFIT_PARTNER,GYMPT4930,Level 3 Personal Training - 36 Sessions (Center-wide Pack),,Credit,"36,000","24,480",,0,,"24,480",,,"24,480",MANUAL,MANUAL,MANUAL,MANUAL,0,,"Cult Gym Rohini, Sector 11",1631,GYM,Gurgaon,DELHI,COCO,"Cult Gym Rohini, Sector 11",1631,,,,,,,,CASH,CASH,CASH,,,0,"23,314.29",5,"1,165.71",582.86,582.86,,,,07AAGCC6845A1ZV,SELLER_CULT_CFS_DELHI,Curefit Services Private Limited,0038546299,,,,,,
At home live sales,LIVE,4087872716,"March 31, 2026","March 1, 2026",33264062,,CUREFIT_NEW_WEBSITE,CFLIVE_1202,12 Months,,Credit,,,,177,,"1,859",,,"1,859",JUSPAY_RP,,JUSPAY_RP,,0,,,,,,,,,,,,,,,,,HDFC,CREDIT CARD,Credit Trns,22.31,2.04,0,"1,575.42",18,283.58,141.79,141.79,,,,06AAGCC6845A1ZX,SELLER_CULT_CFS_GGN,Curefit Services Private Limited,0038548422,,,,,,
Fitness First,LUX,6471891,"March 31, 2026","March 1, 2026",2132444,,YoActive,,"Service: Platinum Regular LS Membership 12 Months, Start Date: 2026-04-26, End Date: 2027-04-25",,Credit,,"42,000",,,,"42,000",,,"42,000",Online Payment,Online Payment,Online Payment,Online Payment,,,Fitness First - Gurugram Sector 65,6846,,,,,Fitness First - Gurugram Sector 65,6846,,,,,,,,,,,,,0,"40,000",5,"2,000","1,000","1,000",,,,,,,Mar234-2026,,,,,,
Atcenter Fitness(Elite & Pro & LUX),ELITE,4088365249,"March 31, 2026","March 1, 2026",105967883,,CUREFIT_APP,CULTPACK_WYaF4Z,12 Month cultpass ELITE,"9,08,86,907",Credit,"45,550","14,660",,0,140,"14,800",,,"14,800",JUSPAY_RP,DEBIT_OR_CREDIT_CARD,JUSPAY_RP,DEBIT_OR_CREDIT_CARD,0,,Cult Gym Hoodi Main,1501,GYM,Bangalore,,COCO,Cult Mahadevapura (Mahadevpura),134,GX,Bangalore,Karnataka,Attributed,"March 31, 2026, 5:30 AM",Cult Gym Hoodi Main,1501,HDFC,CREDIT CARD,Credit Trns,177.6,16.28,0,"13,961.9",5,698.1,349.05,349.05,118.64,18,21.36,29AAGCC6845A1ZP,SELLER_CFS_KARNATAKA,Curefit Services Private Limited,0038552032,0000823626,,,,,
