category,article_type,majority_service,style_id,product_total_gmv,category_total_gmv,overall_total_gmv,overall_category_percentage_contribution,category__product_percentage_contribution,overall_product_percentage_contribution,rnk
Indoor Equipment,Cardio,HYBRID_GYM,900369,235988,370477394,1078814296,34.341164681785045,0.06369835348172417,0.02187475646874446,213
Indoor Equipment,Massage Chair,PLAY,805107,235746,370477394,1078814296,34.341164681785045,0.06363303235716455,0.021852324433787443,214
Indoor Equipment,Cardio,HYBRID_GX,900369,233939,370477394,1078814296,34.341164681785045,0.06314528329898585,0.02168482572648444,215
Indoor Equipment,Treadmill,HYBRID_GX,805014,231995,370477394,1078814296,34.341164681785045,0.06262055492649034,0.021504627891953707,216
Indoor Equipment,Treadmill,PLAY,900111,231282,370477394,1078814296,34.341164681785045,0.06242810053884151,0.021438536813753902,217
Indoor Equipment,Treadmill,GX,900032,230496,370477394,1078814296,34.341164681785045,0.06221594184502388,0.021365679047323265,218
Indoor Equipment,Treadmill,GYM,802156,229286,370477394,1078814296,34.341164681785045,0.061889336222225755,0.02125351887253819,219
Indoor Equipment,Spin Bike,HYBRID_GYM,802291,222464,370477394,1078814296,34.341164681785045,0.060047928322449824,0.02062115795321274,220
Indoor Equipment,Treadmill,PLAY,801724,221996,370477394,1078814296,34.341164681785045,0.05992160482536756,0.02057777699304793,221
Indoor Equipment,Treadmill,PLAY,900033,215497,370477394,1078814296,34.341164681785045,0.058167381732338576,0.01997535635178494,222
Indoor Equipment,Strength,GYM,805266,202584,370477394,1078814296,34.341164681785045,0.054681878916477154,0.01877839408980172,223
Indoor Equipment,Rowing Machine,GX,,194594,370477394,1078814296,34.341164681785045,0.052525202118000214,0.0180377661587829,224
Indoor Equipment,Massage Chair,HYBRID_GX,805108,192955,370477394,1078814296,34.341164681785045,0.05208279995621001,0.01788584010384675,225
Indoor Equipment,Spin Bike,OTHERS,802288,191020,370477394,1078814296,34.341164681785045,0.05156050088173531,0.017706476518549955,226
Indoor Equipment,Spin Bike,OTHERS,805267,189868,370477394,1078814296,34.341164681785045,0.05124955073507131,0.017599692616605815,227
Indoor Equipment,Cardio,GX,900369,189491,370477394,1078814296,34.341164681785045,0.05114779014019948,0.01756474684313972,228
Indoor Equipment,Treadmill,HYBRID_GX,805055,189246,370477394,1078814296,34.341164681785045,0.05108165924963292,0.017542036725104727,229
Indoor Equipment,Elliptical,OTHERS,900368,188888,370477394,1078814296,34.341164681785045,0.050985027172805036,0.017508852144465833,230
Indoor Equipment,Rowing Machine,GX,900060,186992,370477394,1078814296,34.341164681785045,0.05047325505642053,0.01733310363918277,231
Indoor Equipment,Strength,OTHERS,900036,184895,370477394,1078814296,34.341164681785045,0.049907228617571193,0.01713872356767508,232
Indoor Equipment,Treadmill,HYBRID_GYM,900305,182772,370477394,1078814296,34.341164681785045,0.04933418420666174,0.016941933442824898,233
Indoor Equipment,Spin Bike,GX,802291,180760,370477394,1078814296,34.341164681785045,0.048791101138008976,0.016755432391859962,234
Indoor Equipment,Massage Chair,HYBRID_GYM,805107,180497,370477394,1078814296,34.341164681785045,0.048720111651400784,0.01673105377535709,235
Indoor Equipment,Walkpad,PLAY,805001,179582,370477394,1078814296,34.341164681785045,0.04847313301928484,0.01664623843657333,236
Indoor Equipment,Massage Chair,OTHERS,805106,178496,370477394,1078814296,34.341164681785045,0.04817999772477346,0.016545572362344742,237
Indoor Equipment,Strength,OTHERS,900057,176529,370477394,1078814296,34.341164681785045,0.047649061146224754,0.016363242557549496,238
Indoor Equipment,Treadmill,HYBRID_GYM,805009,175043,370477394,1078814296,34.341164681785045,0.04724795705078837,0.016225498739590304,239
Indoor Equipment,Spin Bike,HYBRID_GYM,701006,174083,370477394,1078814296,34.341164681785045,0.046988831928568356,0.01613651215463685,240
Indoor Equipment,Treadmill,PLAY,802153,172442,370477394,1078814296,34.341164681785045,0.04654588992277353,0.01598440071098205,241
Indoor Equipment,Strength,HYBRID_GYM,900040,171575,370477394,1078814296,34.341164681785045,0.04631186754676859,0.015904034701445968,242
Indoor Equipment,Walkpad,PLAY,805000,168411,370477394,1078814296,34.341164681785045,0.04545783433145181,0.015610749748536887,243
Indoor Equipment,Spin Bike,HYBRID_GYM,900276,164387,370477394,1078814296,34.341164681785045,0.04437166819414628,0.01523774764660701,244
Indoor Equipment,Rowing Machine,HYBRID_GX,802155,162863,370477394,1078814296,34.341164681785045,0.04396030706262202,0.01509648144299341,245
Indoor Equipment,Strength,GX,805266,162554,370477394,1078814296,34.341164681785045,0.04387690116390745,0.01506783888596152,246
Indoor Equipment,Treadmill,GX,805054,161996,370477394,1078814296,34.341164681785045,0.04372628468661707,0.015016115433457326,247
Indoor Equipment,Rowing Machine,GYM,,159159,370477394,1078814296,34.341164681785045,0.04296051596605649,0.014753141536048018,248
Indoor Equipment,Strength,OTHERS,900039,159063,370477394,1078814296,34.341164681785045,0.042934603453834486,0.01474424287755267,249
Indoor Equipment,Treadmill,HYBRID_GYM,900338,158319,370477394,1078814296,34.341164681785045,0.04273378148411398,0.014675278274213749,250
Indoor Equipment,Treadmill,GYM,900305,155291,370477394,1078814296,34.341164681785045,0.041916457661111704,0.014394599754173076,251
Indoor Equipment,Strength,GX,900181,155251,370477394,1078814296,34.341164681785045,0.041905660781019205,0.014390891979800015,252
Indoor Equipment,Spin Bike,OTHERS,802282,150144,370477394,1078814296,34.341164681785045,0.040527169115209226,0.013917501886719528,253
Indoor Equipment,Massage Chair,PLAY,805109,149998,370477394,1078814296,34.341164681785045,0.040487760502871596,0.013903968510257858,254
Indoor Equipment,Elliptical,HYBRID_GYM,900065,149994,370477394,1078814296,34.341164681785045,0.040486680814862355,0.013903597732820553,255
Indoor Equipment,Spin Bike,GYM,900075,149493,370477394,1078814296,34.341164681785045,0.040351449891703785,0.01385715785879797,256
Indoor Equipment,Rowing Machine,GYM,900060,148243,370477394,1078814296,34.341164681785045,0.040014047388813145,0.013741289909639832,257
Indoor Equipment,Spin Bike,HYBRID_GX,805084,148008,370477394,1078814296,34.341164681785045,0.03995061571826971,0.013719506735198103,258
Indoor Equipment,Rowing Machine,HYBRID_GYM,900059,145742,370477394,1078814296,34.341164681785045,0.03933897246102957,0.01350946131696423,259
Indoor Equipment,Treadmill,GX,805012,145722,370477394,1078814296,34.341164681785045,0.039333574020983315,0.013507607429777701,260
Indoor Equipment,Treadmill,HYBRID_GYM,805054,143511,370477394,1078814296,34.341164681785045,0.03873677647387036,0.013302660201306788,261
Indoor Equipment,Treadmill,HYBRID_GYM,900278,142991,370477394,1078814296,34.341164681785045,0.038596417032667855,0.013254459134457003,262
Indoor Equipment,Walkpad,PLAY,805002,142393,370477394,1078814296,34.341164681785045,0.038435003675284976,0.013199027907579748,263
Indoor Equipment,Strength,HYBRID_GX,900181,139791,370477394,1078814296,34.341164681785045,0.03773266662526783,0.012957837184612169,264
Indoor Equipment,Elliptical,HYBRID_GX,900064,139142,370477394,1078814296,34.341164681785045,0.03755748724576701,0.012897678545409266,265
Indoor Equipment,Treadmill,HYBRID_GYM,805053,137491,370477394,1078814296,34.341164681785045,0.03711184601994906,0.012744640158161196,266
Indoor Equipment,Spin Bike,GYM,900277,132878,370477394,1078814296,34.341164681785045,0.03586669582328146,0.012317041078588005,267
Indoor Equipment,Strength,GX,900040,131480,370477394,1078814296,34.341164681785045,0.035489344864048575,0.012187454364249544,268
Indoor Equipment,Treadmill,GYM,900338,128992,370477394,1078814296,34.341164681785045,0.03481777892229505,0.011956830798245187,269
Indoor Equipment,Spin Bike,GX,900075,126856,370477394,1078814296,34.341164681785045,0.03424122552535554,0.011758835646723762,270
Indoor Equipment,Spin Bike,HYBRID_GYM,900075,126494,370477394,1078814296,34.341164681785045,0.03414351376051841,0.011725280288647565,271
Indoor Equipment,,GX,,125833,370477394,1078814296,34.341164681785045,0.03396509531698984,0.011664009317132741,272
Indoor Equipment,Massage Chair,HYBRID_GYM,804383,125498,370477394,1078814296,34.341164681785045,0.03387467144621515,0.01163295670675836,273
Indoor Equipment,Treadmill,HYBRID_GX,805009,125495,370477394,1078814296,34.341164681785045,0.033873861680208214,0.011632678623680382,274
Indoor Equipment,Rowing Machine,PLAY,801306,122697,370477394,1078814296,34.341164681785045,0.03311861991773782,0.011373319806284806,275
Indoor Equipment,Strength,GYM,900037,122424,370477394,1078814296,34.341164681785045,0.0330449312111065,0.01134801424618867,276
Indoor Equipment,Walkpad,PLAY,,120941,370477394,1078814296,34.341164681785045,0.03264463688167705,0.011210548511307455,277
Indoor Equipment,Spin Bike,GX,701006,119944,370477394,1078814296,34.341164681785045,0.03237552464537148,0.011118132235058925,278
Indoor Equipment,Treadmill,GX,801722,118797,370477394,1078814296,34.341164681785045,0.032065924108719036,0.011011811804911417,279
Indoor Equipment,Rowing Machine,PLAY,900060,118495,370477394,1078814296,34.341164681785045,0.03198440766402066,0.010983818108394812,280
Indoor Equipment,Rowing Machine,HYBRID_GX,900059,116493,370477394,1078814296,34.341164681785045,0.03144402381539101,0.010798244001023138,281
Indoor Equipment,Rowing Machine,PLAY,802155,115894,370477394,1078814296,34.341164681785045,0.03128234053600582,0.010742720079786558,282
Indoor Equipment,Strength,OTHERS,601602,115362,370477394,1078814296,34.341164681785045,0.031138742030775567,0.010693406680624856,283
Indoor Equipment,Treadmill,HYBRID_GX,900278,114995,370477394,1078814296,34.341164681785045,0.031039680655926875,0.010659387850752025,284
Indoor Equipment,Strength,GX,700056,114512,370477394,1078814296,34.341164681785045,0.030909308328809938,0.010614616475197323,285
Indoor Equipment,Rowing Machine,HYBRID_GX,900060,114495,370477394,1078814296,34.341164681785045,0.030904719654770624,0.01061304067108877,286
Indoor Equipment,Treadmill,GX,900278,112995,370477394,1078814296,34.341164681785045,0.030499836651301862,0.010473999132099007,287
Indoor Equipment,Strength,HYBRID_GX,802151,112819,370477394,1078814296,34.341164681785045,0.03045233037889486,0.01045768492485754,288
Indoor Equipment,Treadmill,HYBRID_GX,802152,111445,370477394,1078814296,34.341164681785045,0.030081457547717474,0.010330322875142916,289
Indoor Equipment,Spin Bike,OTHERS,802285,110305,370477394,1078814296,34.341164681785045,0.029773746465081213,0.010224651305510694,290
Indoor Equipment,Treadmill,PLAY,900034,109999,370477394,1078814296,34.341164681785045,0.029691150332373583,0.01019628683155678,291
Indoor Equipment,Treadmill,GX,900034,109999,370477394,1078814296,34.341164681785045,0.029691150332373583,0.01019628683155678,292
Indoor Equipment,Elliptical,GX,900064,109494,370477394,1078814296,34.341164681785045,0.02955483972120577,0.010149476180096895,293
Indoor Equipment,Strength,OTHERS,900062,107596,370477394,1078814296,34.341164681785045,0.02904252776081663,0.009973542286095177,294
Indoor Equipment,Rowing Machine,HYBRID_GYM,900060,106495,370477394,1078814296,34.341164681785045,0.02874534363627056,0.00987148579647669,295
Indoor Equipment,Strength,GYM,900057,106474,370477394,1078814296,34.341164681785045,0.028739675274221995,0.009869539214930834,296
Indoor Equipment,Treadmill,HYBRID_GX,900031,105998,370477394,1078814296,34.341164681785045,0.02861119240112124,0.009825416699891416,297
Indoor Equipment,Elliptical,HYBRID_GX,900065,105996,370477394,1078814296,34.341164681785045,0.028610652557116617,0.009825231311172761,298
Indoor Equipment,Strength,OTHERS,900056,105688,370477394,1078814296,34.341164681785045,0.028527516580404366,0.009796681448500197,299
Indoor Equipment,Treadmill,PLAY,900031,104998,370477394,1078814296,34.341164681785045,0.02834127039880873,0.009732722340564905,300
Indoor Equipment,Massage Chair,PLAY,804383,104498,370477394,1078814296,34.341164681785045,0.02820630939765248,0.009686375160901648,301
Indoor Equipment,Massage Chair,HYBRID_GX,804383,104498,370477394,1078814296,34.341164681785045,0.02820630939765248,0.009686375160901648,302
Indoor Equipment,Treadmill,PLAY,805009,104496,370477394,1078814296,34.341164681785045,0.028205769553647852,0.009686189772182998,303
Indoor Equipment,Treadmill,HYBRID_GX,900305,101519,370477394,1078814296,34.341164681785045,0.027402211752763514,0.009410238664467977,304
Indoor Equipment,Strength,OTHERS,900182,100483,370477394,1078814296,34.341164681785045,0.02712257255836776,0.00931420730820571,305
Indoor Equipment,Strength,HYBRID_GYM,900037,99799,370477394,1078814296,34.341164681785045,0.026937945908786006,0.009250804366426378,306
Indoor Equipment,Strength,GX,900037,99522,370477394,1078814296,34.341164681785045,0.026863177514145437,0.009225128028892936,307
Indoor Equipment,Treadmill,PLAY,805055,99498,370477394,1078814296,34.341164681785045,0.026856699386089936,0.0092229033642691,308
Indoor Equipment,Treadmill,HYBRID_GX,900338,99494,370477394,1078814296,34.341164681785045,0.026855619698080688,0.009222532586831794,309
Indoor Equipment,Strength,GYM,802151,98493,370477394,1078814296,34.341164681785045,0.026585427773765866,0.009129745533145956,310
Indoor Equipment,Treadmill,HYBRID_GX,805011,96797,370477394,1078814296,34.341164681785045,0.026127640057843855,0.008972535899728197,311
Indoor Equipment,Strength,HYBRID_GX,805266,93493,370477394,1078814296,34.341164681785045,0.025235817762203322,0.008666273736513406,312
Indoor Equipment,Massage Chair,OTHERS,805105,92998,370477394,1078814296,34.341164681785045,0.025102206371058634,0.008620390028646783,313
Indoor Equipment,Strength,OTHERS,600581,92579,370477394,1078814296,34.341164681785045,0.024989109052089696,0.008581551092088977,314
Indoor Equipment,Treadmill,HYBRID_GX,805054,92195,370477394,1078814296,34.341164681785045,0.02488545900320169,0.008545956458107596,315
Indoor Equipment,Treadmill,GX,805055,91998,370477394,1078814296,34.341164681785045,0.024832284368746124,0.008527695669320275,316
Indoor Equipment,Treadmill,HYBRID_GX,805053,91934,370477394,1078814296,34.341164681785045,0.024815009360598123,0.008521763230323377,317
Indoor Equipment,Strength,HYBRID_GYM,805266,91143,370477394,1078814296,34.341164681785045,0.024601501056768935,0.008448441992096108,318
Indoor Equipment,Strength,GYM,900036,90224,370477394,1078814296,34.341164681785045,0.02435344273664374,0.008363255875875044,319
Indoor Equipment,Strength,OTHERS,900035,90182,370477394,1078814296,34.341164681785045,0.024342106012546612,0.008359362712783331,320
Indoor Equipment,Spin Bike,GX,900276,89993,370477394,1078814296,34.341164681785045,0.024291090754109547,0.008341843478870622,321
Indoor Equipment,Treadmill,OTHERS,802157,89765,370477394,1078814296,34.341164681785045,0.024229548537582295,0.008320709164944177,322
Indoor Equipment,Spin Bike,HYBRID_GX,701006,89495,370477394,1078814296,34.341164681785045,0.02415666959695792,0.00829568168792602,323
Indoor Equipment,Strength,HYBRID_GX,900040,88801,370477394,1078814296,34.341164681785045,0.023969343727353036,0.008231351802553421,324
Indoor Equipment,Rowing Machine,HYBRID_GYM,802155,87945,370477394,1078814296,34.341164681785045,0.023738290493373528,0.008152005430969929,325
Indoor Equipment,Massage Chair,HYBRID_GYM,805106,86498,370477394,1078814296,34.341164681785045,0.02334771335602733,0.008017876693024468,326
Indoor Equipment,Massage Chair,GX,805106,84698,370477394,1078814296,34.341164681785045,0.02286185375186482,0.007851026846236751,327
Indoor Equipment,Strength,HYBRID_GX,900037,84438,370477394,1078814296,34.341164681785045,0.022791674031263566,0.007826926312811858,328
Indoor Equipment,Treadmill,HYBRID_GYM,801723,83998,370477394,1078814296,34.341164681785045,0.022672908350246063,0.007786140794708194,329
Indoor Equipment,Treadmill,PLAY,805010,83997,370477394,1078814296,34.341164681785045,0.022672638428243748,0.007786048100348867,330
Indoor Equipment,Rowing Machine,HYBRID_GYM,801306,82598,370477394,1078814296,34.341164681785045,0.02229501754700855,0.0076563686916510795,331
Indoor Equipment,Strength,OTHERS,900043,81437,370477394,1078814296,34.341164681785045,0.021981638102323727,0.0075487505404730005,332
Indoor Equipment,Treadmill,PLAY,900030,79998,370477394,1078814296,34.341164681785045,0.02159322034099603,0.0074153633574021525,333
Indoor Equipment,Massage Chair,GYM,805106,78998,370477394,1078814296,34.341164681785045,0.02132329833868352,0.007322668998075643,334
Indoor Equipment,Spin Bike,HYBRID_GYM,802289,78813,370477394,1078814296,34.341164681785045,0.021273362768255706,0.007305520541600239,335
Indoor Equipment,Strength,GX,900038,78495,370477394,1078814296,34.341164681785045,0.02118752757152033,0.007276043735334408,336
Indoor Equipment,Treadmill,HYBRID_GX,805012,77498,370477394,1078814296,34.341164681785045,0.020918415335214758,0.007183627459085878,337
Indoor Equipment,Spin Bike,GYM,802282,77062,370477394,1078814296,34.341164681785045,0.020800729342206503,0.0071432127184195195,338
Indoor Equipment,Treadmill,OTHERS,801968,77040,370477394,1078814296,34.341164681785045,0.02079479105815563,0.007141173442514337,339
Indoor Equipment,Strength,GX,900036,76700,370477394,1078814296,34.341164681785045,0.02070301757736938,0.007109657360343322,340
Indoor Equipment,Strength,HYBRID_GYM,900036,76601,370477394,1078814296,34.341164681785045,0.02067629529914044,0.007100480618769998,341
Indoor Equipment,Spin Bike,HYBRID_GX,900276,75994,370477394,1078814296,34.341164681785045,0.020512452643736745,0.007044215142658807,342
Indoor Equipment,Treadmill,HYBRID_GYM,802156,74856,370477394,1078814296,34.341164681785045,0.02020528140510511,0.006938728961745238,343
Indoor Equipment,Spin Bike,GYM,805267,74804,370477394,1078814296,34.341164681785045,0.02019124546098486,0.0069339088550602595,344
Indoor Equipment,Treadmill,GX,802156,72537,370477394,1078814296,34.341164681785045,0.019579332281742405,0.0067237707424670605,345
Indoor Equipment,Spin Bike,GX,802289,72069,370477394,1078814296,34.341164681785045,0.01945300878466015,0.006680389782302254,346
Indoor Equipment,Spin Bike,PLAY,805084,71395,370477394,1078814296,34.341164681785045,0.01927108135510152,0.006617913784116187,347
Indoor Equipment,Strength,OTHERS,802150,70836,370477394,1078814296,34.341164681785045,0.019120194955808828,0.006566097637252667,348
Indoor Equipment,Strength,OTHERS,900045,70485,370477394,1078814296,34.341164681785045,0.01902545233299714,0.006533561917129062,349
Indoor Equipment,Spin Bike,HYBRID_GYM,900277,69989,370477394,1078814296,34.341164681785045,0.01889157101985013,0.006487585514903114,350
Indoor Equipment,Spin Bike,PLAY,701006,68496,370477394,1078814296,34.341164681785045,0.01848857747039756,0.006349192836428635,351
Indoor Equipment,Strength,GYM,900038,67611,370477394,1078814296,34.341164681785045,0.01824969649835099,0.006267158328424673,352
Indoor Equipment,Strength,PLAY,900181,66883,370477394,1078814296,34.341164681785045,0.018053193280667484,0.006199676834834973,353
Indoor Equipment,Strength,HYBRID_GX,900038,66755,370477394,1078814296,34.341164681785045,0.018018643264371484,0.006187811956841181,354
Indoor Equipment,Strength,HYBRID_GX,900057,66709,370477394,1078814296,34.341164681785045,0.018006226852265106,0.0061835480163121605,355
Indoor Equipment,Strength,GX,900057,66449,370477394,1078814296,34.341164681785045,0.017936047131663854,0.006159447482887268,356
Indoor Equipment,Elliptical,GYM,900368,65996,370477394,1078814296,34.341164681785045,0.01781377246461629,0.006117456938112358,357
Indoor Equipment,Strength,GYM,900039,65286,370477394,1078814296,34.341164681785045,0.017622127842974407,0.006051643942990537,358
Indoor Equipment,Strength,GYM,700056,65202,370477394,1078814296,34.341164681785045,0.017599454394780157,0.006043857616807109,359
Indoor Equipment,Strength,HYBRID_GYM,900038,64973,370477394,1078814296,34.341164681785045,0.017537642256250593,0.006022630608521339,360
Indoor Equipment,Rowing Machine,PLAY,900059,64446,370477394,1078814296,34.341164681785045,0.0173953933610319,0.005973780681156268,361
Indoor Equipment,Spin Bike,GYM,802288,64102,370477394,1078814296,34.341164681785045,0.0173025401922364,0.005941893821547949,362
Indoor Equipment,Strength,HYBRID_GYM,900039,61530,370477394,1078814296,34.341164681785045,0.016608300802288627,0.005703483929360165,363
Indoor Equipment,Strength,GX,802151,60845,370477394,1078814296,34.341164681785045,0.01642340423070456,0.0056399882932215055,364
Indoor Equipment,Treadmill,OTHERS,801967,60496,370477394,1078814296,34.341164681785045,0.016329201451897493,0.005607637961816553,365
Indoor Equipment,Massage Chair,PLAY,805105,59999,370477394,1078814296,34.341164681785045,0.016195050216748177,0.005561568865231278,366
Indoor Equipment,Treadmill,GX,805053,58546,370477394,1078814296,34.341164681785045,0.015802853547388102,0.005426883961129858,367
Indoor Equipment,Spin Bike,OTHERS,802283,58244,370477394,1078814296,34.341164681785045,0.015721337102689727,0.005398890264613253,368
Indoor Equipment,Massage Chair,HYBRID_GYM,805105,54999,370477394,1078814296,34.341164681785045,0.014845440205185637,0.005098097068598728,369
Indoor Equipment,Treadmill,PLAY,900032,54360,370477394,1078814296,34.341164681785045,0.014672960045707945,0.0050388653729890875,370
Indoor Equipment,Spin Bike,HYBRID_GYM,805267,53533,370477394,1078814296,34.341164681785045,0.0144497345497955,0.004962207137826064,371
Indoor Equipment,Strength,OTHERS,900049,52781,370477394,1078814296,34.341164681785045,0.014246753204056495,0.0048925009796125275,372
Indoor Equipment,Spin Bike,GX,900277,52391,370477394,1078814296,34.341164681785045,0.014141483623154616,0.004856350179475189,373
Indoor Equipment,Spin Bike,HYBRID_GX,900075,52197,370477394,1078814296,34.341164681785045,0.01408911875470599,0.004838367473765846,374
Indoor Equipment,Strength,OTHERS,900061,52138,370477394,1078814296,34.341164681785045,0.014073193356569551,0.004832898506565582,375
Indoor Equipment,Spin Bike,GX,802285,51444,370477394,1078814296,34.341164681785045,0.013885867486964671,0.004768568621192984,376
Indoor Equipment,,GYM,,50521,370477394,1078814296,34.341164681785045,0.013636729478830226,0.004683011727534616,377
Indoor Equipment,Strength,OTHERS,900044,50422,370477394,1078814296,34.341164681785045,0.013610007200601286,0.004673834985961291,378
Indoor Equipment,Spin Bike,HYBRID_GX,802289,49796,370477394,1078814296,34.341164681785045,0.013441036027153658,0.004615808317022896,379
Indoor Equipment,Elliptical,GX,900065,49778,370477394,1078814296,34.341164681785045,0.013436177431112032,0.004614139818555019,380
Indoor Equipment,Strength,OTHERS,900042,49652,370477394,1078814296,34.341164681785045,0.013402167258820655,0.004602460329279878,381
Indoor Equipment,Strength,HYBRID_GX,900039,49594,370477394,1078814296,34.341164681785045,0.01338651178268653,0.004597084056438941,382
Indoor Equipment,Strength,OTHERS,601605,49018,370477394,1078814296,34.341164681785045,0.013231036709354525,0.004543692105466871,383
Indoor Equipment,Spin Bike,PLAY,900276,48496,370477394,1078814296,34.341164681785045,0.013090137424147396,0.004495305649898433,384
Indoor Equipment,Elliptical,HYBRID_GYM,900368,47997,370477394,1078814296,34.341164681785045,0.012955446344993456,0.0044490511645945046,385
Indoor Equipment,,HYBRID_GX,,46843,370477394,1078814296,34.341164681785045,0.01264395635432482,0.004342081873931711,386
Indoor Equipment,Strength,OTHERS,600615,46104,370477394,1078814296,34.341164681785045,0.012444483994615877,0.004273580742389421,387
Indoor Equipment,Spin Bike,HYBRID_GX,900277,45993,370477394,1078814296,34.341164681785045,0.012414522652359188,0.004263291668504178,388
Indoor Equipment,Spin Bike,HYBRID_GX,805267,45760,370477394,1078814296,34.341164681785045,0.012351630825820374,0.004241693882781101,389
Indoor Equipment,Treadmill,PLAY,802156,45098,370477394,1078814296,34.341164681785045,0.012172942460289493,0.004180330216906952,390
Indoor Equipment,Strength,OTHERS,900055,44935,370477394,1078814296,34.341164681785045,0.012128945173912555,0.004165221036336731,391
Indoor Equipment,Spin Bike,HYBRID_GX,802288,44671,370477394,1078814296,34.341164681785045,0.012057685765302053,0.004140749725474531,392
Indoor Equipment,Strength,PLAY,900040,44590,370477394,1078814296,34.341164681785045,0.012035822083114739,0.004133241482369084,393
Indoor Equipment,Spin Bike,GX,805267,44463,370477394,1078814296,34.341164681785045,0.012001541988821052,0.004121469298734617,394
Indoor Equipment,Treadmill,GX,802152,43998,370477394,1078814296,34.341164681785045,0.011876028257745735,0.0040783664216477895,395
Indoor Equipment,Strength,HYBRID_GYM,802151,43245,370477394,1078814296,34.341164681785045,0.011672776990004416,0.004008567569074928,396
Indoor Equipment,Massage Chair,GX,805105,42999,370477394,1078814296,34.341164681785045,0.011606376177435538,0.003985764756680606,397
Indoor Equipment,Treadmill,PLAY,805012,42699,370477394,1078814296,34.341164681785045,0.011525399576741787,0.003957956448882654,398
Indoor Equipment,Treadmill,GYM,802299,42258,370477394,1078814296,34.341164681785045,0.01140636397372197,0.0039170782364196625,399
Indoor Equipment,Treadmill,GX,802157,41846,370477394,1078814296,34.341164681785045,0.011295156108769216,0.0038788881603771404,400
Indoor Equipment,TReadmill,OTHERS,,40719,370477394,1078814296,34.341164681785045,0.01099095401216302,0.003774421617416164,401
Indoor Equipment,Strength,GX,900056,40625,370477394,1078814296,34.341164681785045,0.010965581343945643,0.003765708347639472,402
Indoor Equipment,Spin Bike,HYBRID_GX,802291,39905,370477394,1078814296,34.341164681785045,0.010771237502280638,0.0036989684089243843,403
Indoor Equipment,Strength,GYM,900056,38436,370477394,1078814296,34.341164681785045,0.010374722080883563,0.003562800395073741,404
Indoor Equipment,Strength,HYBRID_GYM,900035,37919,370477394,1078814296,34.341164681785045,0.010235172405687998,0.0035148774113019357,405
Indoor Equipment,Treadmill,PLAY,801723,37799,370477394,1078814296,34.341164681785045,0.010202781765410496,0.0035037540881827545,406
Indoor Equipment,Strength,OTHERS,700607,37236,370477394,1078814296,34.341164681785045,0.010050815678108555,0.0034515671638819293,407
Indoor Equipment,Strength,PLAY,700056,36971,370477394,1078814296,34.341164681785045,0.00997928634749574,0.0034270031586604043,408
Indoor Equipment,Strength,HYBRID_GX,900036,36679,370477394,1078814296,34.341164681785045,0.009900469122820487,0.0033999364057370634,409
Indoor Equipment,Strength,GYM,900035,36643,370477394,1078814296,34.341164681785045,0.009890751930737237,0.003396599408801309,410
Indoor Equipment,Strength,OTHERS,601427,36345,370477394,1078814296,34.341164681785045,0.00981031517404811,0.0033689764897220087,411
Indoor Equipment,Treadmill,GX,900305,35998,370477394,1078814296,34.341164681785045,0.00971665223924567,0.0033368115470357096,412
Indoor Equipment,Treadmill,PLAY,805011,35499,370477394,1078814296,34.341164681785045,0.009581961160091728,0.003290557061731781,413
Indoor Equipment,Strength,OTHERS,600569,35345,370477394,1078814296,34.341164681785045,0.009540393171735601,0.0032762821303954984,414
Indoor Equipment,Treadmill,HYBRID_GYM,801969,34998,370477394,1078814296,34.341164681785045,0.009446730236933161,0.0032441171877091997,415
Indoor Equipment,Elliptical,PLAY,900064,34998,370477394,1078814296,34.341164681785045,0.009446730236933161,0.0032441171877091997,416
Indoor Equipment,Spin Bike,GX,802288,34672,370477394,1078814296,34.341164681785045,0.009358735664179284,0.0032138988265687568,417
Indoor Equipment,Strength,OTHERS,601040,34064,370477394,1078814296,34.341164681785045,0.009194623086773279,0.003157540656098239,418
Indoor Equipment,Treadmill,PLAY,805054,33498,370477394,1078814296,34.341164681785045,0.0090418472334644,0.0031050756487194346,419
Indoor Equipment,Spin Bike,GYM,802285,33321,370477394,1078814296,34.341164681785045,0.008994071039055085,0.003088668747118642,420
Indoor Equipment,Strength,HYBRID_GYM,900057,33240,370477394,1078814296,34.341164681785045,0.00897220735686777,0.003081160504013195,421
Indoor Equipment,Strength,GX,900039,33145,370477394,1078814296,34.341164681785045,0.008946564766648082,0.003072354539877176,422
Indoor Equipment,Strength,GX,601427,33046,370477394,1078814296,34.341164681785045,0.008919842488419144,0.0030631777983038517,423
Indoor Equipment,Treadmill,GX,801968,32498,370477394,1078814296,34.341164681785045,0.008771925231151891,0.0030123812893929247,424
Indoor Equipment,Strength,PLAY,805266,31969,370477394,1078814296,34.341164681785045,0.008629136491928573,0.0029633459733092006,425
Indoor Equipment,Treadmill,GX,801967,31248,370477394,1078814296,34.341164681785045,0.008434522728261255,0.002896513340234787,426
Indoor Equipment,Treadmill,GYM,802157,31196,370477394,1078814296,34.341164681785045,0.008420486784141005,0.0028916932335498083,427
Indoor Equipment,Strength,OTHERS,601557,31057,370477394,1078814296,34.341164681785045,0.008382967625819566,0.0028788087176034234,428
Indoor Equipment,Strength,GX,601602,31005,370477394,1078814296,34.341164681785045,0.008368931681699316,0.002873988610918445,429
